"Education - Out-of-school rate for children of primary school age, both sexes (%)",1970,1970 notes,1971,1971 notes,1972,1972 notes,1973,1973 notes,1974,1974 notes,1975,1975 notes,1976,1976 notes,1977,1977 notes,1978,1978 notes,1979,1979 notes,1980,1980 notes,1981,1981 notes,1982,1982 notes,1983,1983 notes,1984,1984 notes,1985,1985 notes,1986,1986 notes,1987,1987 notes,1988,1988 notes,1989,1989 notes,1990,1990 notes,1991,1991 notes,1992,1992 notes,1993,1993 notes,1994,1994 notes,1995,1995 notes,1996,1996 notes,1997,1997 notes,1998,1998 notes,1999,1999 notes,2000,2000 notes,2001,2001 notes,2002,2002 notes,2003,2003 notes,2004,2004 notes,2005,2005 notes,2006,2006 notes,2007,2007 notes,2008,2008 notes,2009,2009 notes,2010,2010 notes,2011,2011 notes,2012,2012 notes,2013,2013 notes,2014,2014 notes,2015,2015 notes,2016,2016 notes,2017,2017 notes,2018,2018 notes
"China, Macao",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.906550407,,,,14.6648798,,,,,,,,,,,,,,12.58718014,,13.45164013,,15.77186966,,15.19904995,,15.15501976,,14.74505997,,14.60062027,,14.92850018,,13.86201954,,13.86297035,,15.15555954,,15.41456985,,14.04557991,,12.49787045,,10.23933983,,5.763460159,,1.948160052,,1.282500029,,0.968999982,,,
Colombia,,,,,,,,,,,,,,,,,,,,,,,,,29.28277969,,,,30.99768066,,32.35214996,,34.44137955,,33.94506073,,34.36243057,,34.58509064,,,,32.07265854,,24.4531498,,23.5890007,,22.47904015,,18.96459961,,13.72321033,,,,6.073239803,,3.66012001,,2.462349892,,2.915529966,,2.416749954,,,,2.809240103,[foot]‡[/foot],2.54440999,[foot]‡[/foot],3.610860109,,4.222259998,,3.712490082,,3.147749901,,2.778949976,,2.681040049,,5.649340153,,6.921229839,,7.74187994,,6.831809998,,6.418819904,,6.312990189,,,
Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,12.66950989,,,,,,16.51771927,,24.37148094,,,,,,,,,,,,,,30.77780914,,,,,,,,,,39.20603943,,32.5052681,[foot]+[/foot],,,,,,,,,,,,,20.82587051,,,,,,,,,,,,13.28524017,,17.2826004,,,,,,15.81527042,,,
Republic of Congo,,,,,17.77465057,,,,11.46446037,,,,8.432120323,,,,4.892849922,,4.646319866,,12.7740202,,13.77861023,,13.24009991,,12.81956005,,11.59039974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.66675186,,45.37001038,,,,,,,,15.53102016,[foot]+[/foot],,,12.77954006,,,,,,,,,,,,,
Democratic Republic of the Congo,,,30.68174934,,32.43542099,,,,,,29.77573013,,,,,,,,26.80014038,,,,,,,,24.31797028,,23.70317078,,,,,,,,35.45087051,,,,,,38.57117844,,40.26811981,,41.3193512,,40.1387291,,32.1642189,,,,,,,,63.18819046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cook Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.179100037,[foot]+[/foot],13.7393198,[foot]+[/foot],5.663720131,[foot]‡[/foot],,,,,,,,,,,,,,,,,,,1.564859986,[foot]+[/foot],,,1.49206996,[foot]+[/foot],3.12184,[foot]+[/foot],2.144469976,[foot]+[/foot],4.189720154,[foot]+[/foot],,,,,,
Costa Rica,12.33403969,,,,10.28337955,[foot]‡[/foot],9.425219536,,,,9.730010033,,8.210330009,,,,9.730600357,,11.02270031,,10.7853899,,10.07474041,,11.6507597,,,,,,13.91508961,,12.88644028,,12.6576004,,,,12.27264977,,12.26640987,,11.71298027,,9.65351963,,8.86135006,,9.266719818,,7.551750183,,5.086510181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.563419998,,0.529789984,,1.527590036,,3.64151001,,3.483469963,,3.20991993,,,,,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00045967,,7.421730042,,6.093289852,,3.834569931,,1.724419951,,0.263099998,,,,1.103240013,,1.141070008,,1.21408999,,2.792840004,,8.497209549,,5.241049767,,3.027839899,,1.489189982,,1.743530035,,1.664669991,,1.654189944,,2.351749897,,,,,
Cuba,,,,,7.041600227,,5.493080139,,4.585000038,,,,,,,,,,1.651990056,,2.388930082,,4.582950115,,5.656770229,,5.552110195,,7.031459808,,8.758970261,,8.461669922,,6.932650089,,7.155010223,,7.075719833,,7.509709835,,7.912950039,,5.730899811,,4.914299965,,2.621340036,,2.733819962,,0.78362,,1.035189986,,1.314319968,,1.18366003,[foot]‡[/foot],1.866240025,,2.593159914,,3.031480074,,5.056119919,,5.33299017,,5.562250137,,5.491449833,,3.300199986,,2.386130095,,0.181099996,,0.04975,,,[foot]n[/foot],0.399729997,,0.431109995,,3.437400103,,4.538430214,,4.245739937,,2.963730097,,,
Curaçao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,,,20.26725006,,21.62002945,,21.72455978,,22.35572052,,28.78115082,,31.00208092,,31.92057037,,31.14753914,,30.4267807,,31.26555061,,28.78539085,,32.06275177,,31.90210915,,31.62618065,,30.83481026,,26.19680977,,22.14406013,,20.66514015,,20.54033089,,21.17897034,,20.84754944,,22.6387291,,2.370549917,[foot]+[/foot],3.08336997,[foot]+[/foot],3.786999941,[foot]+[/foot],3.882719994,[foot]+[/foot],3.715229988,[foot]+[/foot],,,2.008739948,[foot]+[/foot],1.930029988,[foot]+[/foot],2.460400105,[foot]+[/foot],1.493059993,[foot]+[/foot],1.364760041,[foot]+[/foot],1.23980999,[foot]+[/foot],0.337960005,[foot]+[/foot],0.479809999,[foot]+[/foot],0.658159971,[foot]+[/foot],1.038759947,[foot]+[/foot],0.855260015,[foot]+[/foot],0.714900017,[foot]+[/foot],0.719910026,[foot]+[/foot],1.823650002,[foot]+[/foot],2.505630016,[foot]+[/foot],2.864710093,[foot]+[/foot],2.171659946,[foot]+[/foot],,,,,,
Czechia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivory Coast,,,,,,,,,,,,,,,51.22486115,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.28363037,,51.92205048,,,,,,,,46.42375946,,45.28556824,,,,43.17179108,,44.06747055,,39.97153091,,39.79930878,,44.22077179,[foot]+[/foot],,,,,,,,,,,43.91886902,,,,,,,,30.63746071,,26.03492928,,22.29634094,,12.34941959,,10.99147034,,,
Denmark,,,,,,,,,,,,,,,,,,,,,,,4.525969982,,3.703649998,,1.999060035,,1.034719944,,1.222740054,,1.317379951,,1.139969945,,1.02452004,,2.201230049,,2.314919949,,1.745820045,,2.568490028,,3.039969921,,1.311579943,,1.721850038,,1.851240039,,,,0.55716002,,2.050869942,,1.894170046,,0.153070003,,0.139349997,,,,1.741549969,,3.845040083,,3.497580051,,2.949970007,,3.489650011,,3.570489883,,3.730479956,,2.248270035,,1.761190057,,1.349259973,,1.634950042,,1.306229949,,0.979099989,,,,,
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.86109161,,73.28964233,,73.1062088,,73.22953796,,73.2661438,,72.80281067,,72.73809814,,71.53885651,,73.78929138,,72.91416931,,71.85733795,,71.88729095,,72.96263123,,,,73.14060974,,72.96666718,[foot]‡[/foot],70.28645325,,68.64727783,[foot]‡[/foot],,,64.66967773,[foot]‡[/foot],63.12189865,,60.11035156,,56.7195015,[foot]‡[/foot],53.44060135,,54.20690918,[foot]‡[/foot],,,45.98804855,,,,45.86841965,,38.05643082,,44.40726089,,47.57809067,,40.92721939,,,
Dominica,,,,,,,,,,,1.486500025,,7.108880043,,7.465219975,,,,13.17700005,,14.04811001,,15.65194035,,12.30945969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.586599946,,2.704679966,,1.293380022,,1.996829987,,1.555040002,[foot]‡[/foot],4.464099884,[foot]‡[/foot],6.196350098,,10.74847031,[foot]‡[/foot],10.32563019,,2.824790001,,,,,,,,,,,,,,1.797950029,,,,,
Dominican Republic,,,,,25.72283936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1050396,,15.16604042,,,,9.423800468,,12.46872997,,17.51849937,[foot]‡[/foot],15.88745975,,17.42804909,[foot]‡[/foot],11.28470039,,14.83349991,,5.057109833,,7.847760201,,8.774609566,,10.68052006,,11.89315033,,14.20244026,,11.25222969,,12.23060989,,,,,
Ecuador,,,20.2421608,,,,19.55854988,,18.57613945,,19.19175911,,18.72238922,,15.58230019,,13.6999197,,10.53065968,,11.92566967,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.711369991,,7.347750187,,6.307690144,,3.927850008,,3.540440083,[foot]‡[/foot],3.738699913,,3.005199909,,1.431689978,,0.632459998,,0.688769996,,,,0.623449981,,0.544570029,,0.631659985,,,,2.759799957,,3.234430075,,2.981600046,,3.263740063,,3.576109886,,1.916020036,,2.035249949,,1.807369947,,2.097090006,,,
Egypt,,,36.26667023,,35.88565826,,36.06407928,,,,,,,,,,34.43455887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.06567001,,,,,,14.23871994,,,,16.07942963,[foot]‡[/foot],13.94845963,[foot]‡[/foot],12.47929955,[foot]‡[/foot],11.02027035,[foot]‡[/foot],9.243390083,[foot]‡[/foot],7.03606987,[foot]‡[/foot],6.451889992,[foot]‡[/foot],8.285229683,[foot]‡[/foot],2.846120119,[foot]‡[/foot],,,1.892650008,[foot]‡[/foot],1.016870022,[foot]‡[/foot],4.700749874,[foot]‡[/foot],3.129309893,[foot]‡[/foot],,,3.280240059,,,,1.361009955,,1.414459944,,,
El Salvador,35.10919952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.70305061,[foot]‡[/foot],,,8.688850403,[foot]‡[/foot],8.231349945,,6.534379959,[foot]‡[/foot],6.526309967,[foot]‡[/foot],,,3.440870047,[foot]‡[/foot],3.509579897,,4.170320034,,4.048719883,,4.002019882,,3.871059895,,4.145410061,,5.043910027,,7.922520161,,10.43632984,,12.99779987,,14.46539974,,18.70055008,,,
Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.69057846,,,,,,,,,,,,35.15739822,,28.45593071,[foot]‡[/foot],30.78532982,,32.88217163,[foot]‡[/foot],,,,,,,,,53.24423981,,54.4490509,,55.2181015,,54.18397903,,52.84690094,,,,,,55.79605865,,,,,,,
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.78859711,,,,75.7326889,,74.5630188,,72.84900665,,72.40448761,,,,66.61167145,,61.03932953,,58.65755844,,53.04647064,,47.914711,,44.96905136,,43.27507019,,43.9881897,,49.07785034,,52.65156937,,56.15636826,[foot]‡[/foot],58.55506897,,56.03593826,,53.75172043,,55.82244873,,55.72674942,,57.36471176,,,,62.28377914,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.96547985,,9.390480042,,,,0.778419971,,0.858709991,,1.043310046,,1.109660029,,1.147439957,,2.762700081,,3.711359978,,3.888580084,,4.313670158,,3.227950096,,3.722039938,,3.904289961,,0.898829997,,0.357980013,,0.398160011,,1.703449965,,5.810369968,,6.433690071,,6.314350128,,,,,
Eswatini,44.22777939,,44.31110001,,42.34688187,,39.46767044,,38.47113037,,36.0856514,,35.06692123,,33.78308868,,33.34906006,,32.30591965,,30.15757942,,27.15468025,,27.19267082,,28.06747055,,27.61857033,,26.04460907,,27.17551994,,26.67102051,,27.06661034,,27.61462975,,25.65423965,,25.49039078,[foot]‡[/foot],24.76984024,,26.20183945,,25.7949791,,24.89892006,,27.26715088,,,,,,,,,,,,,,,,,,,,,,,,,,25.68707085,,20.46726036,,19.49718094,,20.5544796,[foot]‡[/foot],23.79079056,[foot]‡[/foot],22.86635971,[foot]‡[/foot],23.71850014,[foot]‡[/foot],24.14533997,,,,,
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.65046692,,70.09474182,,71.36549377,,,,,,,,,,80.89460754,,78.15466309,,73.9337616,,,,66.49954987,,64.00772095,,59.93157959,[foot]‡[/foot],55.66910934,[foot]‡[/foot],53.43516922,[foot]‡[/foot],52.64749146,,49.77120972,,38.84280014,,34.1634903,,28.99496078,,23.36536026,,23.79977036,,25.7117691,,21.74994087,[foot]‡[/foot],20.5098896,[foot]‡[/foot],,,13.68305016,[foot]‡[/foot],13.98097038,[foot]‡[/foot],,,,,,
Faeroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.349159956,,,,2.997060061,,4.505420208,,6.853509903,,6.428890228,,5.453020096,,5.750870228,,5.13835001,[foot]‡[/foot],2.06317997,,0.78482002,[foot]‡[/foot],0.699840009,,0.845390022,,,,0.873790026,,0.384310007,,0.672450006,,0.623529971,,,,0.960160017,,1.312600017,,2.879149914,,,,1.970610023,,0.068099998,,,,,
Finland,,,,,18.85861969,,,,,,,,,,,,,,2.9677701,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.246289968,,1.362079978,,1.685230017,,1.632470012,,1.285150051,,0.517470002,[foot]‡[/foot],0.161740005,,0.264569998,,0.243550003,,0.604740024,,1.320729971,,2.255079985,,2.654390097,,3.188930035,,2.586889982,,2.145679951,,1.983749986,,1.689210057,,1.425549984,,0.886629999,,0.880729973,,0.569490016,,0.807569981,,0.876510024,,,,,
France,,,2.854820013,,2.742419958,,2.517649889,,2.072979927,,,,2.473740101,,2.237270117,,,,0.120860003,,0.247920007,,,[foot]n[/foot],1.410570025,,3.739300013,,,,4.499899864,,1.757779956,,0.125310004,,0.19032,,,,0.03867,,0.045919999,,0.38448,,1.907510042,,2.116859913,,1.188159943,,0.268150002,,0.419079989,,,,0.300889999,,3.813679934,[foot]+[/foot],3.906529903,[foot]+[/foot],3.95472002,[foot]+[/foot],4.177730083,[foot]+[/foot],4.212190151,[foot]+[/foot],0.76898998,[foot]+[/foot],0.737649977,[foot]+[/foot],0.817640007,[foot]+[/foot],1.254619956,[foot]+[/foot],1.614760041,[foot]+[/foot],1.98021996,[foot]+[/foot],0.96272999,[foot]+[/foot],1.08378005,[foot]+[/foot],1.088479996,[foot]+[/foot],1.049469948,[foot]+[/foot],1.015939951,[foot]+[/foot],0.890850008,[foot]+[/foot],,,,
French Guiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,,,,,,,,,,,0.751349986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.733819962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gambia,,,75.93412018,,76.69893646,,75.72094727,,75.5064621,,74.56365204,,73.26989746,,68.97569275,,66.05101013,,62.48836136,,57.9759903,,49.33256149,,45.73400116,,42.51290894,,40.90850067,,38.32931137,,38.92855072,,,,,,,,52.2066803,,,,54.00204086,,50.69173813,,,,,,40.59341049,,,,36.60554886,,25.07605934,,27.45684052,,26.55783081,,28.66123962,,25.00729942,,24.8956604,,27.76279068,,23.40752983,,23.68247986,[foot]‡[/foot],28.06529045,,,,30.01287079,,30.14356995,,27.74346924,,31.72801018,,28.96471977,,25.97373009,,23.88953018,,21.37181091,,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.46814919,,17.58161926,,16.27763939,,,,,,,,,,,,,,13.18138027,[foot]‡[/foot],14.21543026,[foot]‡[/foot],12.18418026,,6.108550072,,4.393929958,,4.995580196,,,,3.740099907,,1.968989968,,0.338789999,,0.253259987,,0.380950004,,0.374080002,,0.738680005,,,
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181429997,[foot]‡[/foot],,,0.05937,[foot]‡[/foot],0.22913,[foot]‡[/foot],0.440329999,[foot]‡[/foot],0.112279996,[foot]‡[/foot],0.134499997,[foot]‡[/foot],0.2271,[foot]‡[/foot],0.070409998,[foot]‡[/foot],0.260120004,[foot]‡[/foot],0.326620013,[foot]‡[/foot],0.317869991,[foot]‡[/foot],0.32870999,[foot]‡[/foot],0.432029992,[foot]‡[/foot],0.185179994,[foot]‡[/foot],0.169310004,[foot]‡[/foot],0.189539999,[foot]‡[/foot],0.218140006,[foot]‡[/foot],,,,
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.85391998,[foot]‡[/foot],34.25057983,[foot]‡[/foot],39.67987061,[foot]‡[/foot],37.18906021,[foot]‡[/foot],38.55052185,,,,34.73109055,,35.78812027,,30.18541908,,25.05862045,,26.26654053,[foot]‡[/foot],,,18.02519035,[foot]‡[/foot],19.06628036,[foot]‡[/foot],14.15155029,,11.60904026,,9.886429787,,13.29897022,,14.85533047,,,
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,,,8.076600075,,7.62045002,,6.496990204,,4.893700123,,4.531439781,,4.337580204,,4.903570175,,5.623529911,,6.609899998,,8.268179893,,6.771850109,,6.554810047,,5.708250046,,5.769839764,,5.885900021,,6.787879944,,9.017000198,,8.237839699,,8.740380287,,9.005129814,,9.268710136,,11.01436043,,12.85027981,,13.52250957,,12.39599991,,13.22010994,,12.65470982,,5.936639786,,5.399509907,,4.17633009,,5.352389812,,5.139220238,,5.091440201,,5.405069828,,6.48898983,,7.054069996,,7.1803298,,,,,,6.090390205,,5.795969963,,5.490049839,,6.06716013,,7.333429813,,6.423379898,,7.093820095,,,,,
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,,,,,16.22624016,,,,,,,,,,2.363470078,,1.203179955,,1.483929992,,4.11864996,,8.83493042,,11.94262028,,11.91701031,,9.460109711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00857,[foot]‡[/foot],,,,,3.714669943,,,,1.479679942,,9.321860313,[foot]‡[/foot],,,6.575530052,[foot]‡[/foot],4.216350079,[foot]‡[/foot],2.525949955,,,,,,,,1.588089943,,2.667840004,,2.228149891,,3.157890081,,,,,
Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,54.04748917,,52.8793602,,52.15969849,,,,50.88201141,,49.89709091,,,,,,47.68299866,,47.18093872,,45.35076141,,42.46268082,,45.35097122,,41.82315826,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.96686935,,,,19.20684052,[foot]‡[/foot],16.4547596,,17.22438049,[foot]‡[/foot],13.94044018,,,,9.286359787,[foot]‡[/foot],7.719860077,[foot]‡[/foot],6.086510181,[foot]‡[/foot],4.948390007,,4.956510067,,2.004270077,,2.589519978,,4.850560188,,7.770699978,,10.05865002,,11.90431976,,12.19332981,,12.79835033,,,,,
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.06375885,,69.05114746,,71.42726135,,73.64021301,,72.71540833,,72.97271729,,73.97345734,,72.20879364,[foot]‡[/foot],,,,,,,,,,,,,60.63103867,,58.16577911,,55.05778122,,51.60771942,,44.28567123,,40.80533981,,37.75326157,,35.70960999,,33.43412018,,31.36613083,,32.24536133,[foot]‡[/foot],30.77393913,,28.33245087,,24.16486931,,24.56406975,,23.4300499,,19.70051003,,,,21.14356995,,,,,
Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,56.41799927,[foot]‡[/foot],47.74840164,,,,50.8535614,,51.40999985,,,,60.16350937,,61.60522079,,,,,,,,,,,,,,,,,,,,,,,,52.3279686,,,,,,,,,,,,,,,,,,,,28.07352066,,,,,,,,,,,,,,,,,
Guyana,,,13.1424799,,11.94227982,,,,9.467140198,,,,13.10661983,,8.244850159,,,,11.31956959,,,,,,11.12327957,,,,,,,,,,,,,,,,,,8.127090454,,10.32989979,,11.87565994,,,,10.03454971,,11.56291962,,,,,,,,,,,,,,10.58411026,,,,,,,,,,2.677390099,[foot]‡[/foot],7.700510025,[foot]‡[/foot],4.107480049,,2.276390076,[foot]‡[/foot],4.37567997,,,,,,,,,,,,,
Haiti,,,,,,,,,,,,,,,,,,,,,64.10170746,,63.04320908,,57.55212021,,53.2002182,,56.42036819,,51.2085495,,48.89641953,,57.56465149,,,,,,,,,,,,,,,,,,,,42.66265106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holy See,,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot],,[foot]a[/foot]
Honduras,,,,,,,,,,,,,,,,,28.18092918,,24.80883026,,24.36811066,,,,14.19379044,,12.68188953,,11.69293976,,,,11.85962963,,,,,,,,,,13.74759007,,,,12.43807983,,,,,,,,,,,,,,14.45355988,,,,,,11.28530025,[foot]‡[/foot],9.73458004,[foot]‡[/foot],13.78166962,[foot]‡[/foot],8.494979858,[foot]‡[/foot],14.10527039,,10.42072964,,11.59482956,,11.50627041,,10.76615047,,14.16711998,,17.14100075,,17.30831909,,18.66254044,,16.93541908,,16.2885704,,,
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.46391964,,9.503069878,,21.58426094,,13.00642014,,4.037700176,,3.89786005,,3.430459976,,3.06366992,,2.956589937,,4.0792799,,4.441090107,,3.652329922,,3.040030003,,3.85145998,,2.989300013,,2.500869989,,2.732310057,,3.377949953,,3.87729001,,4.037380219,,3.819279909,,3.645149946,,3.138520002,,,,,
Iceland,,,,,,,,,,,,,,,0.870100021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663350105,,,,2.010200024,,1.521510005,,0.482749999,,1.109889984,,1.084229946,,0.743960023,,0.712650001,,1.714609981,,3.378779888,,3.17475009,,2.677370071,,1.859339952,,0.772189975,,0.310790002,,0.722079992,,1.211979985,,1.748110056,,1.881160021,,1.780259967,,1.361600041,,0.481810004,,,,,
India,,,38.64202881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.49971008,,,,,,,,,,,,,,,,,,,,15.83298016,[foot]‡[/foot],15.90662003,[foot]‡[/foot],16.10087967,[foot]‡[/foot],11.26904011,[foot]‡[/foot],,,,,,,3.019560099,[foot]‡[/foot],2.998719931,[foot]‡[/foot],4.340960026,,3.793400049,,4.230010033,,3.00229001,[foot]‡[/foot],2.26996994,[foot]‡[/foot],,,,,,,,,,
Indonesia,,,29.93498039,,28.79409027,,,,29.07925987,,26.64039993,,23.72417068,,21.3282299,,14.54514027,,,,,,9.865240097,,3.966969967,,2.576410055,,2.28895998,,2.171639919,,2.778490067,,1.901379943,,2.227509975,,2.073329926,,3.71965003,,4.62665987,,5.482049942,,6.686049938,,6.158269882,,6.342189789,,7.443019867,,7.496379852,,,,,,,,3.8348701,,4.574170113,,5.111710072,,5.883490086,,6.850029945,[foot]‡[/foot],5.520860195,,3.099220037,,3.675349951,,2.592900038,,1.948160052,,2.445270061,,4.005300045,,6.898250103,,7.997779846,[foot]‡[/foot],,,8.288769722,,7.265399933,,,
Iran,,,40.65753937,,,,,,,,,,,,,,,,,,,,,,,,,,16.85272026,,16.71051025,,15.75702953,,15.32040024,,14.33279991,,13.7573204,,7.485770226,,,,3.702490091,,,,,,,,,,6.825300217,,,,14.4610796,[foot]‡[/foot],15.12625027,[foot]‡[/foot],,,6.598559856,,7.195859909,,4.16339016,[foot]‡[/foot],4.377260208,[foot]‡[/foot],1.208789945,[foot]‡[/foot],1.01978004,[foot]‡[/foot],,,0.421240002,,0.316460013,,0.169569999,,0.35086,[foot]+[/foot],1.364709973,,0.451579988,,0.585560024,,,,,,,
Iraq,,,42.87905121,,40.3264389,,37.72008133,,35.27624893,,35.47990036,,27.46878052,,26.17134094,,24.54953957,,10.03812027,,6.490920067,,7.271150112,,,,11.60239983,,,,12.57977009,,11.89920998,,10.15196037,,9.11054039,,10.27414989,,,,,,,,21.95684052,,,,,,24.29519081,,,,,,10.34469032,,11.44688988,,,,,,5.74063015,[foot]‡[/foot],7.006010056,,,,,,7.677909851,[foot]‡[/foot],,,,,,,,,,,,,,,,,,,,,,
Ireland,,,5.255109787,,6.504380226,,6.317289829,,6.976099968,,6.312650204,,5.061079979,,4.140679836,,3.903640032,,4.941730022,,6.884419918,,9.600440025,,12.19396019,,14.05976009,,,,,,15.2783699,,14.4650898,,13.36763,,12.71537971,,12.18173027,,12.59442997,,13.34951019,,13.6008997,,13.4867897,,13.2062397,,12.46872044,,,,0.609059989,,0.189740002,,0.040830001,[foot]+[/foot],0.182830006,[foot]+[/foot],0.219579995,[foot]+[/foot],0.01902,[foot]+[/foot],0.091940001,[foot]+[/foot],0.258520007,[foot]+[/foot],0.117339998,[foot]+[/foot],0.175040007,[foot]+[/foot],0.074450001,[foot]+[/foot],0.02636,[foot]+[/foot],0.215849996,[foot]+[/foot],2.472759962,[foot]‡[/foot],0.247989997,[foot]+[/foot],0.455330014,[foot]‡[/foot],0.413239986,[foot]+[/foot],0.049380001,[foot]+[/foot],0.02984,[foot]+[/foot],,,,
